,text,c_label
663,"small difference, _row returns 0,1.. and _array returns 'userid','fullname','0','1'.",False
664,"You forget that Boost is not one library but many. Additionally, you have to offset the large size and compile time against the functionality. Traits and concepts are a great help in development. Compile time is a small price indeed to pay for it.",False
665,"JSON doesn't match. It doesn't support ""attributes as well as properties"".",False
666,"From MSDN: A value of zero causes the thread to relinquish the remainder of its time slice to any other thread of equal priority that is ready to run. If there are no other threads of equal priority ready to run, the function returns immediately, and the thread continues execution.",False
667,"I would support you solution, the only thing I would add is the support for NULL values. If you simply modify the final line: ""return @value2"" to read as: ""return isnull(@val2,@val1)"" then if one of the values is null the function will return the not null value, otherwise it will work as normal",False
668,"Why would you want to eliminate switches, when used appropriately? Please can you elaborate on your question.",False
669,"I would use a ""RevisionNumber"" or ""RevisionDate"" column instead of or in addition to IsActive, so you can see all revisions in order.",False
670,totally agree... this can be documented as a classical anti-pattern for large projects.,False
671,This will block the UI (e.g. no repaints) if the background worker takes a long time to cancel.  It's better to use one of the following to stop interaction with the UI: http://stackoverflow.com/questions/123661/net-how-to-wait-for-a-backgroundworker-to-complete#126570,False
672,"Richard, no, these methods can never be called because they're only declared but not defined. The difference is that private access will yield a linker error rather than a compiler error.",False
673,"I removed 'explicit' from the SuperClass constructor. Despite being a best practice for single-argument constructors, it wasn't germane to the discussion at hand.  For more info on the explicit key word, see: http://weblogs.asp.net/kennykerr/archive/2004/08/31/Explicit-Constructors.aspx",False
674,"Note that this will work only if the types involved are primitive types (like int and float). Once objects are involved, it won't let you.",False
675,AWESOME!  Well written! NOW I'm excited about it.,False
676,I think the problem starts when you try and consider REST a protocol.  REST is an architectural style that can use the HTTP protocol.,False
677,"One important addition is that you can never _force_ a browser to do anything.  All you can do is make friendly suggestions.  It's up to the browser and the user to actually follow those suggestions.  A browser is free to ignore this, or a user could override the defaults.",False
678,"Joel, you would have been better off adding that in your own answer.",True
679,Im assuming that was sarcasm :),False
680,"Just habit. I read pipelines from left to right, which means I usually start with cat, then action, action, action, etc. Clearly, the end result is the same.",False
681,I really want to avoid creating getters for each constant,False
682,"Version controlling full schema scripts is very useful for reference purposes. For instance, it is impossible to see what exactly was changed in a stored procedure by looking at ALTER PROCEDURE statement.",False
683,"What do you mean by, ""people see spaces""?  Spaces to indent are just as visible/invisible as tabs to indent.  I'm not getting worked up about it, I'm just looking for an explanation that makes sense.",False
684,How do you want to deal with duplicate letters?,False
685,Passwords should be hashed... And database size wouldn't be an issue is the password is hashed.,False
686,You can't just strip .Z because it means timezone and can be different. I need to convert date to the UTC timezone.,False
